time,data_no.,gyro_x,gyro_y,gyro_z,g_x_scaled,g_y_scaled,g_z_scaled,accel_x,accel_y,accel_z,a_x_scaled,a_y_scaled,a_z_scaled,rotation_x,rotation_y
2019-01-28 21:08:31.09,9062,-410,272,55,-3.1298,2.0763,0.4198,5108,3228,15172,0.3118,0.197,0.926,11.4002,-18.2268
2019-01-28 21:08:31.20,9063,-441,3,56,-3.3664,0.0229,0.4275,4836,3204,15356,0.2952,0.1956,0.9373,11.2555,-17.1338
2019-01-28 21:08:31.31,9064,-433,269,78,-3.3053,2.0534,0.5954,4632,3260,15508,0.2827,0.199,0.9465,11.3882,-16.2934
2019-01-28 21:08:31.42,9065,-438,242,86,-3.3435,1.8473,0.6565,4836,3192,15180,0.2952,0.1948,0.9265,11.3295,-17.3153
2019-01-28 21:08:31.53,9066,-436,7,69,-3.3282,0.0534,0.5267,4916,3288,15324,0.3,0.2007,0.9353,11.5472,-17.4148
2019-01-28 21:08:31.65,9067,-418,281,65,-3.1908,2.145,0.4962,4804,3292,15224,0.2932,0.2009,0.9292,11.6519,-17.1411
2019-01-28 21:08:31.76,9068,-415,278,66,-3.1679,2.1221,0.5038,4764,3076,15316,0.2908,0.1877,0.9348,10.856,-16.9595
2019-01-28 21:08:31.87,9069,-407,266,52,-3.1069,2.0305,0.3969,5060,3292,15220,0.3088,0.2009,0.929,11.5988,-18.0012
2019-01-28 21:08:31.98,9070,-391,1,79,-2.9847,0.0076,0.6031,4860,3164,15320,0.2966,0.1931,0.9351,11.1368,-17.2588
2019-01-28 21:08:32.10,9071,-432,271,72,-3.2977,2.0687,0.5496,5096,3224,15336,0.311,0.1968,0.936,11.2823,-18.0136
2019-01-28 21:08:32.21,9072,-423,268,86,-3.229,2.0458,0.6565,5040,3224,15388,0.3076,0.1968,0.9392,11.2607,-17.7742
2019-01-28 21:08:32.32,9073,-437,270,69,-3.3359,2.0611,0.5267,4844,3288,15328,0.2957,0.2007,0.9355,11.5598,-17.1708
2019-01-28 21:08:32.43,9074,-433,287,74,-3.3053,2.1908,0.5649,4876,3316,15268,0.2976,0.2024,0.9319,11.6891,-17.3324
2019-01-28 21:08:32.55,9075,-425,259,68,-3.2443,1.9771,0.5191,5108,3244,15308,0.3118,0.198,0.9343,11.3661,-18.0784
2019-01-28 21:08:32.66,9076,-426,240,76,-3.2519,1.8321,0.5802,4804,3264,15228,0.2932,0.1992,0.9294,11.5528,-17.1432
2019-01-28 21:08:32.77,9077,-418,263,67,-3.1908,2.0076,0.5115,4976,3264,15104,0.3037,0.1992,0.9219,11.5989,-17.8494
2019-01-28 21:08:32.88,9078,-411,268,70,-3.1374,2.0458,0.5344,4956,3196,15168,0.3025,0.1951,0.9258,11.3257,-17.7301
2019-01-28 21:08:33.00,9079,-435,266,87,-3.3206,2.0305,0.6641,4652,3256,15596,0.2839,0.1987,0.9519,11.3133,-16.2771
2019-01-28 21:08:33.11,9080,-397,281,69,-3.0305,2.145,0.5267,4792,3248,15344,0.2925,0.1982,0.9365,11.4231,-16.9897
2019-01-28 21:08:33.22,9081,-402,510,78,-3.0687,3.8931,0.5954,4864,3244,15292,0.2969,0.198,0.9333,11.4287,-17.2836
2019-01-28 21:08:33.33,9082,-430,277,82,-3.2824,2.1145,0.626,5100,3264,15324,0.3113,0.1992,0.9353,11.4256,-18.0305
2019-01-28 21:08:33.44,9083,-410,505,85,-3.1298,3.855,0.6489,4852,3244,15284,0.2961,0.198,0.9329,11.4365,-17.2516
2019-01-28 21:08:33.56,9084,-424,271,74,-3.2366,2.0687,0.5649,4844,3260,15240,0.2957,0.199,0.9302,11.5225,-17.2661
2019-01-28 21:08:33.67,9085,-412,261,72,-3.145,1.9924,0.5496,4644,3312,15224,0.2834,0.2021,0.9292,11.7547,-16.5979
2019-01-28 21:08:33.78,9086,-403,7,73,-3.0763,0.0534,0.5573,4804,3308,15280,0.2932,0.2019,0.9326,11.669,-17.0811
2019-01-28 21:08:33.89,9087,-414,244,67,-3.1603,1.8626,0.5115,4728,3268,15144,0.2886,0.1995,0.9243,11.6395,-16.971
2019-01-28 21:08:34.01,9088,-422,257,52,-3.2214,1.9618,0.3969,4792,3168,15188,0.2925,0.1934,0.927,11.2504,-17.1641
2019-01-28 21:08:34.12,9089,-430,271,64,-3.2824,2.0687,0.4885,5092,3280,15296,0.3108,0.2002,0.9336,11.5003,-18.03
2019-01-28 21:08:34.23,9090,-426,274,51,-3.2519,2.0916,0.3893,4860,3180,15252,0.2966,0.1941,0.9309,11.2359,-17.3247
2019-01-28 21:08:34.34,9091,-437,262,72,-3.3359,2.0,0.5496,4784,3252,15308,0.292,0.1985,0.9343,11.4623,-16.9981
2019-01-28 21:08:34.46,9092,-439,5,57,-3.3511,0.0382,0.4351,5092,3264,15312,0.3108,0.1992,0.9346,11.4352,-18.0167
2019-01-28 21:08:34.57,9093,-415,251,82,-3.1679,1.916,0.626,4868,3212,15236,0.2971,0.196,0.9299,11.3549,-17.3611
2019-01-28 21:08:34.68,9094,-446,241,52,-3.4046,1.8397,0.3969,4820,3304,15336,0.2942,0.2017,0.936,11.6142,-17.0792
2019-01-28 21:08:34.79,9095,-404,267,64,-3.084,2.0382,0.4885,4788,3208,15232,0.2922,0.1958,0.9297,11.3604,-17.0974
2019-01-28 21:08:34.91,9096,-417,7,80,-3.1832,0.0534,0.6107,4724,3224,15188,0.2883,0.1968,0.927,11.4583,-16.9227
2019-01-28 21:08:35.02,9097,-429,283,78,-3.2748,2.1603,0.5954,4940,3256,15204,0.3015,0.1987,0.928,11.5121,-17.6256
2019-01-28 21:08:35.13,9098,-417,262,82,-3.1832,2.0,0.626,4852,3300,15280,0.2961,0.2014,0.9326,11.6313,-17.2435
2019-01-28 21:08:35.24,9099,-404,281,73,-3.084,2.145,0.5573,4760,3212,15208,0.2905,0.196,0.9282,11.396,-17.0265
2019-01-28 21:08:35.36,9100,-414,257,85,-3.1603,1.9618,0.6489,4608,3240,15188,0.2812,0.1978,0.927,11.5377,-16.5267
2019-01-28 21:08:35.47,9101,-436,262,66,-3.3282,2.0,0.5038,4876,3280,15260,0.2976,0.2002,0.9314,11.571,-17.3485
2019-01-28 21:08:35.58,9102,-429,256,63,-3.2748,1.9542,0.4809,4820,3152,15264,0.2942,0.1924,0.9316,11.1399,-17.1843
2019-01-28 21:08:35.69,9103,-378,240,59,-2.8855,1.8321,0.4504,4940,3080,15364,0.3015,0.188,0.9377,10.8048,-17.4979
2019-01-28 21:08:35.81,9104,-422,273,86,-3.2214,2.084,0.6565,4648,3420,15228,0.2837,0.2087,0.9294,12.1231,-16.584
2019-01-28 21:08:35.92,9105,-426,243,60,-3.2519,1.855,0.458,5116,3204,15236,0.3123,0.1956,0.9299,11.2743,-18.1903
2019-01-28 21:08:36.03,9106,-416,286,63,-3.1756,2.1832,0.4809,5104,3296,15240,0.3115,0.2012,0.9302,11.5894,-18.1253
2019-01-28 21:08:36.14,9107,-418,506,53,-3.1908,3.8626,0.4046,4712,3088,15336,0.2876,0.1885,0.936,10.8948,-16.7626
2019-01-28 21:08:36.25,9108,-402,264,62,-3.0687,2.0153,0.4733,4916,3224,15180,0.3,0.1968,0.9265,11.423,-17.5772
2019-01-28 21:08:36.37,9109,-401,2,75,-3.0611,0.0153,0.5725,4660,3172,15120,0.2844,0.1936,0.9229,11.3365,-16.7851
2019-01-28 21:08:36.48,9110,-411,260,78,-3.1374,1.9847,0.5954,4760,3220,15268,0.2905,0.1965,0.9319,11.3838,-16.9645
2019-01-28 21:08:36.59,9111,-406,506,76,-3.0992,3.8626,0.5802,4700,3188,15288,0.2869,0.1946,0.9331,11.2726,-16.7495
2019-01-28 21:08:36.70,9112,-417,277,55,-3.1832,2.1145,0.4198,5104,3076,15252,0.3115,0.1877,0.9309,10.8273,-18.1615
2019-01-28 21:08:36.82,9113,-426,269,92,-3.2519,2.0534,0.7023,5056,3212,15312,0.3086,0.196,0.9346,11.2654,-17.909
2019-01-28 21:08:36.93,9114,-415,269,62,-3.1679,2.0534,0.4733,4652,3200,15300,0.2839,0.1953,0.9338,11.3157,-16.5737
2019-01-28 21:08:37.04,9115,-393,273,67,-3.0,2.084,0.5115,4924,3168,15112,0.3005,0.1934,0.9224,11.2725,-17.6876
2019-01-28 21:08:37.15,9116,-391,508,108,-2.9847,3.8779,0.8244,5052,3176,15340,0.3083,0.1938,0.9363,11.1253,-17.8743
2019-01-28 21:08:37.27,9117,-408,265,45,-3.1145,2.0229,0.3435,4804,3256,15360,0.2932,0.1987,0.9375,11.4374,-17.0121
2019-01-28 21:08:37.38,9118,-408,270,56,-3.1145,2.0611,0.4275,4968,3288,15208,0.3032,0.2007,0.9282,11.6134,-17.7079
2019-01-28 21:08:37.49,9119,-417,275,78,-3.1832,2.0992,0.5954,4816,3148,15120,0.2939,0.1921,0.9229,11.2207,-17.3191
2019-01-28 21:08:37.61,9120,-432,275,72,-3.2977,2.0992,0.5496,4764,3504,15336,0.2908,0.2139,0.936,12.3088,-16.8483
2019-01-28 21:08:37.72,9121,-436,248,58,-3.3282,1.8931,0.4427,5060,3240,15392,0.3088,0.1978,0.9395,11.3083,-17.8326
2019-01-28 21:08:37.83,9122,-412,244,67,-3.145,1.8626,0.5115,4852,3244,15348,0.2961,0.198,0.9368,11.3943,-17.1868
2019-01-28 21:08:37.95,9123,-409,508,75,-3.1221,3.8779,0.5725,4808,3152,15400,0.2935,0.1924,0.9399,11.0549,-17.0071
2019-01-28 21:08:38.06,9124,-432,266,87,-3.2977,2.0305,0.6641,5064,3284,15280,0.3091,0.2004,0.9326,11.5307,-17.9531
2019-01-28 21:08:38.17,9125,-423,258,71,-3.229,1.9695,0.542,4860,3240,15168,0.2966,0.1978,0.9258,11.4983,-17.398
2019-01-28 21:08:38.28,9126,-424,246,78,-3.2366,1.8779,0.5954,4724,3292,15280,0.2883,0.2009,0.9326,11.6309,-16.8163
2019-01-28 21:08:38.40,9127,-432,267,85,-3.2977,2.0382,0.6489,4716,3244,15276,0.2878,0.198,0.9324,11.4702,-16.8036
2019-01-28 21:08:38.51,9128,-409,256,57,-3.1221,1.9542,0.4351,4840,3568,15276,0.2954,0.2178,0.9324,12.5527,-17.1467
2019-01-28 21:08:38.62,9129,-418,256,56,-3.1908,1.9542,0.4275,4900,3232,15224,0.2991,0.1973,0.9292,11.4249,-17.4763
2019-01-28 21:08:38.74,9130,-422,263,57,-3.2214,2.0076,0.4351,4668,3228,15124,0.2849,0.197,0.9231,11.527,-16.7964
2019-01-28 21:08:38.85,9131,-406,246,70,-3.0992,1.8779,0.5344,4612,3268,15260,0.2815,0.1995,0.9314,11.585,-16.4638
2019-01-28 21:08:38.96,9132,-406,261,71,-3.0992,1.9924,0.542,4624,3268,15244,0.2822,0.1995,0.9304,11.5933,-16.52
2019-01-28 21:08:39.07,9133,-412,269,65,-3.145,2.0534,0.4962,4944,3252,15180,0.3018,0.1985,0.9265,11.5135,-17.6649
2019-01-28 21:08:39.19,9134,-403,268,60,-3.0763,2.0458,0.458,4824,3176,15192,0.2944,0.1938,0.9272,11.2688,-17.2661
2019-01-28 21:08:39.30,9135,-412,263,72,-3.145,2.0076,0.5496,4832,3208,15240,0.2949,0.1958,0.9302,11.346,-17.2371
2019-01-28 21:08:39.41,9136,-410,260,60,-3.1298,1.9847,0.458,4652,3248,15224,0.2839,0.1982,0.9292,11.532,-16.6385
2019-01-28 21:08:39.52,9137,-395,249,58,-3.0153,1.9008,0.4427,4880,3224,15564,0.2979,0.1968,0.95,11.1808,-17.0679
2019-01-28 21:08:39.64,9138,-419,249,76,-3.1985,1.9008,0.5802,5060,3220,15288,0.3088,0.1965,0.9331,11.3075,-17.9457
2019-01-28 21:08:39.75,9139,-386,276,44,-2.9466,2.1069,0.3359,4860,3236,15244,0.2966,0.1975,0.9304,11.4339,-17.3209
2019-01-28 21:08:39.86,9140,-422,510,80,-3.2214,3.8931,0.6107,4848,3288,15344,0.2959,0.2007,0.9365,11.5483,-17.168
2019-01-28 21:08:39.97,9141,-430,284,81,-3.2824,2.1679,0.6183,4836,3224,15212,0.2952,0.1968,0.9285,11.4188,-17.2756
2019-01-28 21:08:40.09,9142,-431,242,78,-3.2901,1.8473,0.5954,4860,3256,15152,0.2966,0.1987,0.9248,11.5643,-17.411
2019-01-28 21:08:40.20,9143,-394,509,61,-3.0076,3.8855,0.4656,4912,3228,15332,0.2998,0.197,0.9358,11.3376,-17.4063
2019-01-28 21:08:40.31,9144,-416,1,72,-3.1756,0.0076,0.5496,4904,3248,15252,0.2993,0.1982,0.9309,11.4605,-17.4573
2019-01-28 21:08:40.42,9145,-415,277,74,-3.1679,2.1145,0.5649,4816,3184,15188,0.2939,0.1943,0.927,11.3008,-17.2415
2019-01-28 21:08:40.54,9146,-434,5,68,-3.313,0.0382,0.5191,4816,3240,15220,0.2939,0.1978,0.929,11.4729,-17.1968
2019-01-28 21:08:40.65,9147,-404,243,76,-3.084,1.855,0.5802,4972,3072,15216,0.3035,0.1875,0.9287,10.8634,-17.7602
2019-01-28 21:08:40.76,9148,-424,511,54,-3.2366,3.9008,0.4122,5016,3264,15304,0.3062,0.1992,0.9341,11.4569,-17.7732
2019-01-28 21:08:40.87,9149,-431,270,77,-3.2901,2.0611,0.5878,5096,3200,15360,0.311,0.1953,0.9375,11.1851,-17.9936
2019-01-28 21:08:40.99,9150,-410,289,72,-3.1298,2.2061,0.5496,4840,3312,15124,0.2954,0.2021,0.9231,11.7813,-17.3599
2019-01-28 21:08:41.10,9151,-433,272,69,-3.3053,2.0763,0.5267,4624,3156,15248,0.2822,0.1926,0.9307,11.2036,-16.5392
2019-01-28 21:08:41.21,9152,-429,266,69,-3.2748,2.0305,0.5267,4780,3244,15332,0.2917,0.198,0.9358,11.4198,-16.9624
2019-01-28 21:08:41.32,9153,-412,275,81,-3.145,2.0992,0.6183,4608,3204,15332,0.2812,0.1956,0.9358,11.3172,-16.3935
2019-01-28 21:08:41.44,9154,-414,254,77,-3.1603,1.9389,0.5878,4812,3436,15296,0.2937,0.2097,0.9336,12.0945,-17.0635
2019-01-28 21:08:41.55,9155,-431,264,64,-3.2901,2.0153,0.4885,4820,3272,15104,0.2942,0.1997,0.9219,11.6608,-17.322
2019-01-28 21:08:41.66,9156,-427,259,58,-3.2595,1.9771,0.4427,4764,3308,14880,0.2908,0.2019,0.9082,11.9544,-17.3557
2019-01-28 21:08:41.77,9157,-425,7,85,-3.2443,0.0534,0.6489,5036,3228,15232,0.3074,0.197,0.9297,11.3766,-17.9231
2019-01-28 21:08:41.89,9158,-419,281,62,-3.1985,2.145,0.4733,4968,3192,15344,0.3032,0.1948,0.9365,11.195,-17.588
2019-01-28 21:08:42.00,9159,-387,286,60,-2.9542,2.1832,0.458,4972,3216,15296,0.3035,0.1963,0.9336,11.3073,-17.6457
2019-01-28 21:08:42.11,9160,-428,262,89,-3.2672,2.0,0.6794,4840,3256,15300,0.2954,0.1987,0.9338,11.4696,-17.1926
2019-01-28 21:08:42.22,9161,-406,259,69,-3.0992,1.9771,0.5267,4888,3200,15316,0.2983,0.1953,0.9348,11.2571,-17.3487
2019-01-28 21:08:42.34,9162,-431,278,58,-3.2901,2.1221,0.4427,4620,3216,15308,0.282,0.1963,0.9343,11.372,-16.4548
2019-01-28 21:08:42.45,9163,-434,27,77,-3.313,0.2061,0.5878,4864,3284,15444,0.2969,0.2004,0.9426,11.4651,-17.1218
2019-01-28 21:08:42.56,9164,-413,1,75,-3.1527,0.0076,0.5725,4752,3204,15300,0.29,0.1956,0.9338,11.3093,-16.909
2019-01-28 21:08:42.67,9165,-443,259,56,-3.3817,1.9771,0.4275,4948,3296,15124,0.302,0.2012,0.9231,11.7021,-17.727
2019-01-28 21:08:42.79,9166,-416,261,76,-3.1756,1.9924,0.5802,4836,3276,15348,0.2952,0.2,0.9368,11.5071,-17.1266
2019-01-28 21:08:42.90,9167,-422,276,73,-3.2214,2.1069,0.5573,4644,3264,15428,0.2834,0.1992,0.9417,11.4522,-16.4093
2019-01-28 21:08:43.01,9168,-428,266,75,-3.2672,2.0305,0.5725,4864,3268,15196,0.2969,0.1995,0.9275,11.5752,-17.3764
2019-01-28 21:08:43.12,9169,-416,276,60,-3.1756,2.1069,0.458,4632,3296,15252,0.2827,0.2012,0.9309,11.6828,-16.5333
2019-01-28 21:08:43.24,9170,-423,508,77,-3.229,3.8779,0.5878,4904,3184,15264,0.2993,0.1943,0.9316,11.2326,-17.4588
2019-01-28 21:08:43.35,9171,-451,269,60,-3.4427,2.0534,0.458,4844,3244,15220,0.2957,0.198,0.929,11.4807,-17.29
2019-01-28 21:08:43.46,9172,-413,272,83,-3.1527,2.0763,0.6336,4676,3460,15260,0.2854,0.2112,0.9314,12.2317,-16.6381
2019-01-28 21:08:43.57,9173,-419,250,96,-3.1985,1.9084,0.7328,4620,3240,15224,0.282,0.1978,0.9292,11.5109,-16.532
2019-01-28 21:08:43.69,9174,-412,269,64,-3.145,2.0534,0.4885,5108,3344,15260,0.3118,0.2041,0.9314,11.7391,-18.1063
2019-01-28 21:08:43.80,9175,-406,282,84,-3.0992,2.1527,0.6412,4672,3200,15240,0.2852,0.1953,0.9302,11.3514,-16.7003
2019-01-28 21:08:43.91,9176,-406,498,78,-3.0992,3.8015,0.5954,4644,3248,15140,0.2834,0.1982,0.9241,11.5906,-16.6947
2019-01-28 21:08:44.02,9177,-425,244,43,-3.2443,1.8626,0.3282,4852,3168,15384,0.2961,0.1934,0.939,11.111,-17.1665
2019-01-28 21:08:44.14,9178,-427,277,59,-3.2595,2.1145,0.4504,4920,3324,15256,0.3003,0.2029,0.9312,11.7151,-17.4898
2019-01-28 21:08:44.25,9179,-419,261,67,-3.1985,1.9924,0.5115,4876,3280,15396,0.2976,0.2002,0.9397,11.4806,-17.2106
2019-01-28 21:08:44.36,9180,-420,256,79,-3.2061,1.9542,0.6031,5096,3264,15160,0.311,0.1992,0.9253,11.5346,-18.1914
2019-01-28 21:08:44.47,9181,-413,511,70,-3.1527,3.9008,0.5344,4872,3200,15304,0.2974,0.1953,0.9341,11.2682,-17.3075
2019-01-28 21:08:44.59,9182,-407,269,73,-3.1069,2.0534,0.5573,4716,3236,15240,0.2878,0.1975,0.9302,11.4666,-16.8411
2019-01-28 21:08:44.70,9183,-384,4,63,-2.9313,0.0305,0.4809,4616,3224,15220,0.2817,0.1968,0.929,11.4591,-16.5257
2019-01-28 21:08:44.81,9184,-411,275,70,-3.1374,2.0992,0.5344,5112,3260,15272,0.312,0.199,0.9321,11.4434,-18.1261
2019-01-28 21:08:44.92,9185,-429,2,58,-3.2748,0.0153,0.4427,4872,3164,15172,0.2974,0.1931,0.926,11.2304,-17.4508
2019-01-28 21:08:45.04,9186,-402,10,80,-3.0687,0.0763,0.6107,4672,3120,15132,0.2852,0.1904,0.9236,11.1451,-16.8247
2019-01-28 21:08:45.15,9187,-434,268,76,-3.313,2.0458,0.5802,4884,3172,15208,0.2981,0.1936,0.9282,11.232,-17.4522
2019-01-28 21:08:45.26,9188,-410,269,76,-3.1298,2.0534,0.5802,4628,3304,15368,0.2825,0.2017,0.938,11.6324,-16.4054
2019-01-28 21:08:45.37,9189,-439,234,63,-3.3511,1.7863,0.4809,4716,3232,15316,0.2878,0.1973,0.9348,11.4023,-16.7664
2019-01-28 21:08:45.49,9190,-401,274,63,-3.0611,2.0916,0.4809,4804,3236,15120,0.2932,0.1975,0.9229,11.5287,-17.2594
2019-01-28 21:08:45.60,9191,-424,269,76,-3.2366,2.0534,0.5802,4640,3192,15312,0.2832,0.1948,0.9346,11.2827,-16.5231
2019-01-28 21:08:45.71,9192,-412,257,70,-3.145,1.9618,0.5344,4892,3224,15204,0.2986,0.1968,0.928,11.4122,-17.4718
2019-01-28 21:08:45.82,9193,-430,245,60,-3.2824,1.8702,0.458,4816,3248,15208,0.2939,0.1982,0.9282,11.5085,-17.2073
2019-01-28 21:08:45.93,9194,-413,272,86,-3.1527,2.0763,0.6565,5008,3256,15324,0.3057,0.1987,0.9353,11.4182,-17.7276
2019-01-28 21:08:46.05,9195,-421,276,81,-3.2137,2.1069,0.6183,4804,3284,15236,0.2932,0.2004,0.9299,11.6162,-17.1307
2019-01-28 21:08:46.16,9196,-420,278,58,-3.2061,2.1221,0.4427,4908,3256,15328,0.2996,0.1987,0.9355,11.4368,-17.3911
2019-01-28 21:08:46.27,9197,-426,253,63,-3.2519,1.9313,0.4809,4820,3300,15192,0.2942,0.2014,0.9272,11.6977,-17.2256
2019-01-28 21:08:46.38,9198,-398,499,63,-3.0382,3.8092,0.4809,4780,3288,15264,0.2917,0.2007,0.9316,11.6162,-17.0211
2019-01-28 21:08:46.50,9199,-438,506,49,-3.3435,3.8626,0.374,4816,3296,15228,0.2939,0.2012,0.9294,11.6604,-17.1765
2019-01-28 21:08:46.61,9200,-419,271,80,-3.1985,2.0687,0.6107,4896,3300,15332,0.2988,0.2014,0.9358,11.5871,-17.3375
2019-01-28 21:08:46.72,9201,-417,1,60,-3.1832,0.0076,0.458,4816,3236,15352,0.2939,0.1975,0.937,11.3718,-17.0644
2019-01-28 21:08:46.83,9202,-409,249,94,-3.1221,1.9008,0.7176,5064,3200,15248,0.3091,0.1953,0.9307,11.264,-18.0056
2019-01-28 21:08:46.95,9203,-437,511,89,-3.3359,3.9008,0.6794,4892,3256,15196,0.2986,0.1987,0.9275,11.5279,-17.4731
2019-01-28 21:08:47.06,9204,-406,271,76,-3.0992,2.0687,0.5802,4996,3260,15220,0.3049,0.199,0.929,11.5031,-17.7952
2019-01-28 21:08:47.17,9205,-419,259,59,-3.1985,1.9771,0.4504,4876,3204,15300,0.2976,0.1956,0.9338,11.2837,-17.3241
2019-01-28 21:08:47.28,9206,-426,270,52,-3.2519,2.0611,0.3969,4896,3260,15220,0.2988,0.199,0.929,11.5247,-17.4608
2019-01-28 21:08:47.40,9207,-405,247,82,-3.0916,1.8855,0.626,5104,3248,15216,0.3115,0.1982,0.9287,11.4409,-18.1619
2019-01-28 21:08:47.51,9208,-412,257,60,-3.145,1.9618,0.458,4808,3232,15336,0.2935,0.1973,0.936,11.3702,-17.0546
2019-01-28 21:08:47.62,9209,-431,264,74,-3.2901,2.0153,0.5649,4804,3196,15340,0.2932,0.1951,0.9363,11.245,-17.0447
2019-01-28 21:08:47.73,9210,-415,276,70,-3.1679,2.1069,0.5344,4864,3232,15296,0.2969,0.1973,0.9336,11.3849,-17.2821
2019-01-28 21:08:47.85,9211,-404,258,36,-3.084,1.9695,0.2748,4616,3196,15320,0.2817,0.1951,0.9351,11.2959,-16.4337
2019-01-28 21:08:47.96,9212,-431,257,64,-3.2901,1.9618,0.4885,5056,3256,15240,0.3086,0.1987,0.9302,11.463,-17.975
2019-01-28 21:08:48.07,9213,-435,508,53,-3.3206,3.8779,0.4046,5096,3300,15276,0.311,0.2014,0.9324,11.5809,-18.0598
2019-01-28 21:08:48.18,9214,-411,509,50,-3.1374,3.8855,0.3817,4900,3304,15292,0.2991,0.2017,0.9333,11.6267,-17.3907
2019-01-28 21:08:48.30,9215,-428,282,54,-3.2672,2.1527,0.4122,4872,3240,15164,0.2974,0.1978,0.9255,11.4984,-17.4425
2019-01-28 21:08:48.41,9216,-424,280,69,-3.2366,2.1374,0.5267,5096,3172,15304,0.311,0.1936,0.9341,11.1253,-18.0588
2019-01-28 21:08:48.52,9217,-440,259,68,-3.3588,1.9771,0.5191,5076,3324,15208,0.3098,0.2029,0.9282,11.7129,-18.0598
2019-01-28 21:08:48.63,9218,-423,275,63,-3.229,2.0992,0.4809,4792,3288,15136,0.2925,0.2007,0.9238,11.7005,-17.1911
2019-01-28 21:08:48.75,9219,-395,257,74,-3.0153,1.9618,0.5649,4816,3212,15136,0.2939,0.196,0.9238,11.4322,-17.2888
2019-01-28 21:08:48.86,9220,-403,267,57,-3.0763,2.0382,0.4351,4972,3212,15220,0.3035,0.196,0.929,11.3433,-17.7257
2019-01-28 21:08:48.98,9221,-420,245,62,-3.2061,1.8702,0.4733,4904,3256,15336,0.2993,0.1987,0.936,11.4324,-17.3696
2019-01-28 21:08:49.09,9222,-421,269,62,-3.2137,2.0534,0.4733,4768,3208,15268,0.291,0.1958,0.9319,11.3408,-16.9939
2019-01-28 21:08:49.20,9223,-411,258,72,-3.1374,1.9695,0.5496,4716,3472,15244,0.2878,0.2119,0.9304,12.2755,-16.7855
2019-01-28 21:08:49.31,9224,-425,261,78,-3.2443,1.9924,0.5954,5092,3128,15248,0.3108,0.1909,0.9307,11.011,-18.1146
2019-01-28 21:08:49.42,9225,-413,262,78,-3.1527,2.0,0.5954,4960,3248,15348,0.3027,0.1982,0.9368,11.3854,-17.5452
2019-01-28 21:08:49.54,9226,-426,279,82,-3.2519,2.1298,0.626,4920,3244,15364,0.3003,0.198,0.9377,11.3697,-17.3969
2019-01-28 21:08:49.65,9227,-432,271,76,-3.2977,2.0687,0.5802,5060,3232,15184,0.3088,0.1973,0.9268,11.4167,-18.053
2019-01-28 21:08:49.76,9228,-427,5,52,-3.2595,0.0382,0.3969,5024,3244,15252,0.3066,0.198,0.9309,11.4209,-17.8585
2019-01-28 21:08:49.88,9229,-435,267,70,-3.3206,2.0382,0.5344,4764,3200,15292,0.2908,0.1953,0.9333,11.2983,-16.9581
2019-01-28 21:08:49.99,9230,-425,262,56,-3.2443,2.0,0.4275,4644,3264,15244,0.2834,0.1992,0.9304,11.5754,-16.5884
2019-01-28 21:08:50.10,9231,-409,7,73,-3.1221,0.0534,0.5573,5108,3236,15292,0.3118,0.1975,0.9333,11.3492,-18.0971
2019-01-28 21:08:50.21,9232,-415,278,66,-3.1679,2.1221,0.5038,4772,3224,15128,0.2913,0.1968,0.9233,11.4885,-17.1457
2019-01-28 21:08:50.33,9233,-428,242,77,-3.2672,1.8473,0.5878,4916,3292,15128,0.3,0.2009,0.9233,11.6927,-17.6162
2019-01-28 21:08:50.44,9234,-440,273,64,-3.3588,2.084,0.4885,4780,3288,15248,0.2917,0.2007,0.9307,11.627,-17.0372
2019-01-28 21:08:50.55,9235,-392,279,81,-2.9924,2.1298,0.6183,4940,3164,15228,0.3015,0.1931,0.9294,11.1796,-17.6208
2019-01-28 21:08:50.67,9236,-428,5,90,-3.2672,0.0382,0.687,4856,3132,15316,0.2964,0.1912,0.9348,11.0303,-17.2561
2019-01-28 21:08:50.78,9237,-399,265,51,-3.0458,2.0229,0.3893,4876,3116,15256,0.2976,0.1902,0.9312,11.0095,-17.3878
2019-01-28 21:08:50.89,9238,-434,3,72,-3.313,0.0229,0.5496,4824,3192,14916,0.2944,0.1948,0.9104,11.5089,-17.5496
2019-01-28 21:08:51.00,9239,-421,504,95,-3.2137,3.8473,0.7252,4804,3208,15184,0.2932,0.1958,0.9268,11.3889,-17.2
2019-01-28 21:08:51.12,9240,-402,271,74,-3.0687,2.0687,0.5649,4972,3264,15236,0.3035,0.1992,0.9299,11.5114,-17.6975
2019-01-28 21:08:51.23,9241,-417,273,53,-3.1832,2.084,0.4046,4880,3216,15376,0.2979,0.1963,0.9385,11.2745,-17.2577
2019-01-28 21:08:51.34,9242,-410,279,73,-3.1298,2.1298,0.5573,4812,3320,15336,0.2937,0.2026,0.936,11.6706,-17.0491
2019-01-28 21:08:51.45,9243,-419,6,62,-3.1985,0.0458,0.4733,4808,3184,15332,0.2935,0.1943,0.9358,11.2083,-17.0687
2019-01-28 21:08:51.57,9244,-413,267,56,-3.1527,2.0382,0.4275,4932,3176,15152,0.301,0.1938,0.9248,11.2723,-17.6707
2019-01-28 21:08:51.68,9245,-423,260,83,-3.229,1.9847,0.6336,5024,3264,15604,0.3066,0.1992,0.9524,11.261,-17.4921
2019-01-28 21:08:51.79,9246,-400,13,71,-3.0534,0.0992,0.542,4936,3156,15560,0.3013,0.1926,0.9497,10.9422,-17.2701
